Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
20,75,Medium,Medium,No,8,47,Medium,Yes,4,Medium,Low,Public,Neutral,3,No,Postgraduate,Near,Male,50
20,89,Medium,High,No,8,50,Medium,Yes,2,Low,High,Public,Neutral,2,Yes,College,Near,Male,51
15,81,Medium,High,Yes,7,67,High,Yes,1,Low,Medium,Private,Positive,2,No,Postgraduate,Far,Female,51
23,90,High,High,No,7,65,High,Yes,1,Low,Medium,Public,Neutral,2,No,High School,Near,Female,54
23,96,Medium,High,No,6,52,Medium,Yes,1,Medium,Medium,Public,Neutral,2,No,High School,Near,Male,53
29,97,Medium,High,Yes,9,69,Medium,Yes,2,Low,Medium,Public,Positive,4,No,High School,Moderate,Female,56
28,81,Medium,High,No,6,72,Medium,Yes,0,Medium,Medium,Public,Neutral,2,No,High School,Near,Male,52
16,80,Medium,Medium,No,9,54,Medium,Yes,2,Medium,Medium,Private,Negative,4,No,College,Near,Male,49
25,71,Medium,High,Yes,7,39,High,Yes,3,Low,Medium,Private,Neutral,3,No,High School,Near,Male,50
14,97,Medium,Medium,Yes,7,56,High,Yes,1,Medium,Medium,Public,Positive,4,No,College,Near,Female,52
24,78,High,High,Yes,8,65,Medium,Yes,2,Medium,Medium,Public,Neutral,3,No,High School,Near,Male,53
17,65,Medium,Medium,No,6,45,Medium,Yes,5,Low,Medium,Public,Positive,4,No,High School,Near,Female,48
14,77,Medium,Medium,No,8,41,High,Yes,2,High,High,Private,Neutral,4,No,High School,Near,Male,48
22,65,Medium,Medium,Yes,7,48,High,Yes,1,Medium,High,Private,Negative,2,No,High School,Moderate,Male,48
4,80,Low,Medium,Yes,8,38,Medium,Yes,4,Medium,High,Public,Negative,5,No,High School,Near,Male,46
9,82,High,Low,Yes,6,64,Medium,Yes,2,Low,High,Private,Negative,2,No,College,Far,Female,48
19,74,Medium,High,Yes,6,42,High,Yes,1,Medium,Medium,Private,Positive,2,No,High School,Near,Female,49
20,63,Medium,Medium,Yes,4,64,Low,Yes,0,High,Medium,Public,Neutral,3,No,College,Near,Male,48
18,98,High,Medium,Yes,6,46,Low,Yes,3,Medium,High,Public,Positive,3,No,High School,Far,Female,53
11,91,High,Low,Yes,6,75,Low,Yes,4,Low,Medium,Public,Negative,2,No,Postgraduate,Near,Male,51
15,94,Medium,Medium,Yes,6,57,Low,Yes,3,High,High,Private,Neutral,4,No,College,Near,Female,52
22,75,High,Medium,No,7,39,High,Yes,0,Low,Medium,Private,Neutral,3,No,College,Near,Female,49
23,90,Medium,Medium,No,7,66,Low,Yes,2,High,Medium,Public,Positive,4,No,College,Moderate,Female,53
20,79,Medium,Medium,Yes,8,53,Medium,Yes,1,Medium,High,Public,Neutral,3,No,College,Near,Female,51
27,68,Low,Low,Yes,8,60,High,Yes,3,Medium,Medium,Public,Positive,4,Yes,High School,Near,Male,49
22,65,Low,Medium,No,8,73,High,Yes,4,Medium,Medium,Private,Neutral,3,No,High School,Near,Female,49
16,74,Low,High,No,8,57,Medium,Yes,5,Low,Medium,Public,Negative,3,No,College,Moderate,Male,48
18,66,Medium,Medium,Yes,7,67,Medium,Yes,0,Medium,Medium,Public,Negative,4,No,Postgraduate,Near,Male,48
12,100,Low,Medium,Yes,7,48,Medium,Yes,1,Low,Medium,Private,Positive,2,No,High School,Near,Male,50
19,62,Medium,Medium,Yes,8,64,Low,Yes,1,High,Medium,Public,Positive,3,No,College,Near,Male,48
27,78,Medium,Medium,Yes,8,41,Low,Yes,3,High,Medium,Public,Neutral,2,No,Postgraduate,Moderate,Male,51
24,78,High,Medium,Yes,5,71,Low,Yes,1,Low,Medium,Private,Positive,2,No,College,Near,Male,51
28,72,Low,Medium,Yes,7,45,Medium,Yes,4,High,Medium,Public,Neutral,3,No,Postgraduate,Near,Male,51
18,83,Medium,High,No,4,48,Low,Yes,3,Low,Medium,Public,Positive,4,No,College,Moderate,Male,51
28,66,Medium,Low,Yes,4,73,Medium,Yes,0,Medium,High,Public,Positive,3,No,High School,Near,Female,50
19,91,Medium,Low,No,6,43,High,Yes,2,Low,High,Public,Positive,3,No,College,Moderate,Male,51
29,73,Low,Low,Yes,7,47,Medium,Yes,1,Low,Medium,Public,Negative,4,No,Postgraduate,Far,Female,48
20,84,High,Medium,Yes,6,59,Medium,Yes,3,Medium,Medium,Public,Negative,3,No,College,Moderate,Male,51
24,89,Medium,Low,No,4,74,High,Yes,1,High,High,Private,Positive,3,No,Postgraduate,Near,Male,54
29,96,High,Medium,No,8,63,Low,Yes,3,High,Medium,Public,Neutral,3,No,Postgraduate,Near,Male,57
19,93,Medium,High,Yes,6,42,Medium,Yes,0,Low,High,Private,Negative,3,No,College,Near,Male,51
21,84,High,Low,Yes,8,65,Low,Yes,2,High,Medium,Public,Positive,1,No,Postgraduate,Far,Female,51
28,76,Medium,Medium,Yes,6,53,Medium,Yes,3,Low,Medium,Private,Positive,2,No,High School,Far,Female,51
19,80,High,High,Yes,6,75,Medium,Yes,1,Medium,Medium,Public,Positive,3,No,High School,Near,Male,52
12,91,Medium,Low,Yes,8,60,Low,Yes,0,Low,Low,Public,Positive,4,No,High School,Moderate,Male,48
33,95,Low,Low,Yes,6,57,Low,Yes,2,High,High,Private,Positive,3,No,High School,Moderate,Female,54
17,64,Medium,Medium,Yes,7,58,High,Yes,1,Medium,Medium,Public,Positive,3,No,High School,Near,Male,48
21,75,Medium,Low,Yes,7,61,Medium,Yes,1,Medium,Medium,Public,Negative,4,No,High School,Near,Male,48
27,91,Low,High,No,5,65,Medium,No,0,Medium,Medium,Public,Negative,3,No,High School,Near,Female,51
16,77,Medium,Low,Yes,8,40,Medium,No,0,Medium,Medium,Public,Negative,3,No,Postgraduate,Near,Male,46
14,73,High,Medium,Yes,6,42,High,Yes,2,Medium,Medium,Public,Neutral,4,No,High School,Moderate,Female,48
22,76,Low,High,No,5,48,Low,Yes,0,Medium,High,Public,Neutral,3,No,High School,Far,Female,48
9,84,Medium,Medium,No,6,55,Medium,Yes,5,High,,Public,Neutral,2,No,High School,Near,Male,50
18,100,Medium,Low,Yes,8,49,High,No,3,Low,Medium,Public,Negative,3,No,College,Near,Male,51
21,80,Medium,Low,Yes,5,45,Medium,Yes,2,High,Medium,Public,Positive,3,No,High School,Near,Male,50
18,68,Low,High,No,8,72,Medium,Yes,1,High,Medium,Public,Neutral,3,No,High School,Moderate,Male,48
11,67,Medium,High,No,8,39,High,Yes,3,High,High,Public,Negative,3,No,College,Moderate,Female,47
30,62,Low,Low,Yes,7,72,Medium,Yes,0,High,Medium,Private,Neutral,5,No,College,Near,Female,49
21,82,Medium,High,No,7,71,High,Yes,1,High,Medium,Public,Negative,3,No,High School,Near,Male,52
29,82,Medium,High,No,7,63,Low,Yes,1,Low,Medium,Private,Positive,2,No,High School,Near,Male,52
18,68,High,High,Yes,8,39,High,Yes,0,High,High,Public,Positive,3,No,College,Near,Male,50
15,88,Low,Medium,Yes,6,45,Medium,Yes,0,High,Medium,Public,Neutral,4,Yes,Postgraduate,Far,Male,48
22,90,Low,High,No,5,74,Medium,Yes,1,Low,Low,Private,Positive,2,No,College,,Female,52
19,70,Medium,Medium,Yes,7,71,High,No,0,Medium,High,Private,Positive,3,No,College,Near,Female,49
13,74,Medium,High,Yes,8,73,High,Yes,1,High,High,Public,Negative,2,No,High School,Near,Male,49
29,100,Medium,Low,Yes,8,75,Low,Yes,0,Low,Medium,Private,Neutral,5,Yes,High School,Near,Male,54
16,75,High,Low,Yes,10,39,High,Yes,0,Low,Low,Public,Positive,4,No,College,Near,Female,48
9,90,High,High,Yes,7,59,Low,Yes,4,High,High,Public,Positive,4,No,High School,,Male,52
28,78,Medium,High,No,7,69,Low,Yes,1,Medium,High,Public,Positive,3,No,Postgraduate,Moderate,Female,53
17,92,Medium,Medium,No,7,49,Low,Yes,2,Low,,Public,Negative,3,No,High School,Near,Male,49
16,91,High,Medium,Yes,6,54,High,Yes,0,High,High,Public,Negative,2,No,Postgraduate,Near,Female,52
9,87,Low,Medium,Yes,6,48,Medium,Yes,1,High,Medium,Public,Neutral,2,No,High School,Near,Female,48
30,94,Medium,Low,No,5,39,Low,No,3,High,Medium,Private,Neutral,2,No,Postgraduate,Moderate,Female,52
12,98,Medium,Low,Yes,4,40,Medium,Yes,2,Medium,High,Private,Neutral,3,No,High School,Near,Female,50
20,83,Medium,Low,No,6,38,Low,Yes,2,Medium,Medium,Public,Neutral,4,No,High School,Moderate,Female,48
25,69,High,Medium,No,7,57,Medium,Yes,1,High,Medium,Public,Positive,2,No,High School,Near,Female,51
23,76,High,Medium,No,8,60,Medium,Yes,3,Low,High,Public,Positive,2,No,High School,Near,Female,51
20,90,Medium,Low,Yes,6,48,Low,Yes,3,Low,Medium,Public,Negative,2,No,Postgraduate,Near,Female,51
10,86,High,High,Yes,6,68,High,Yes,2,Low,Medium,Private,Positive,3,No,High School,Far,Female,51
15,67,Medium,Low,Yes,9,70,Medium,Yes,0,Medium,Medium,Public,Positive,4,No,Postgraduate,Near,Male,48
12,55,Medium,Low,Yes,4,55,Low,Yes,0,High,Medium,Public,Neutral,1,No,High School,Moderate,Male,49
12,39,Medium,Medium,No,5,40,Medium,Yes,3,Medium,Low,Private,Neutral,0,No,College,Moderate,Male,46
11,46,Low,Low,No,4,52,Low,Yes,0,Low,Low,Public,Neutral,3,No,College,Moderate,Female,45
5,57,Medium,Low,No,5,58,Low,Yes,0,Low,Low,Private,Negative,0,No,College,Moderate,Female,47
14,64,Low,Low,No,4,40,Low,Yes,0,Medium,Low,Private,Neutral,0,No,High School,Moderate,Female,49
12,50,Low,Medium,Yes,5,40,Low,Yes,3,Medium,Medium,Public,Neutral,2,No,High School,Far,Male,49
7,47,Low,Low,No,5,55,Low,No,0,Medium,Medium,Public,Neutral,3,Yes,High School,Near,Female,49
8,60,Medium,Medium,No,6,51,Medium,Yes,3,Medium,Medium,Private,Positive,0,No,College,Far,Male,48
9,36,Medium,Low,Yes,6,53,Medium,No,0,Low,Medium,Public,Negative,3,No,High School,Far,Female,49
8,43,Low,Low,No,4,58,Medium,Yes,0,Low,Low,Public,Negative,1,No,College,Far,Female,45
7,54,Low,Medium,Yes,5,55,Medium,No,1,Low,Medium,Public,Positive,1,Yes,High School,Far,Male,49
5,63,Low,Low,Yes,4,52,Low,No,0,Low,Low,Public,Negative,2,No,Postgraduate,Near,Male,45
5,57,Medium,Low,Yes,4,59,Medium,Yes,0,Medium,Medium,Public,Negative,2,No,Postgraduate,Moderate,Female,46
9,50,Low,Low,No,5,44,Medium,No,2,Low,Medium,Public,Neutral,0,No,High School,Far,Male,48
14,61,Low,Low,No,5,42,Low,Yes,1,High,Medium,Public,Positive,3,No,High School,Near,Male,46
6,41,Low,Low,No,4,61,Low,Yes,1,Low,Low,Public,Negative,3,No,College,Far,Female,47
14,51,Medium,Low,Yes,6,61,Low,Yes,2,Medium,Low,Public,Neutral,3,No,Postgraduate,Far,Male,49
14,38,Low,Low,No,4,45,Low,Yes,1,Low,Medium,Public,Negative,2,No,High School,Moderate,Male,49
14,55,Low,Low,Yes,5,61,Low,Yes,1,Medium,Medium,Public,Neutral,3,No,High School,Far,Male,45
6,56,Medium,Low,No,5,52,Low,Yes,3,Low,Low,Public,Neutral,0,Yes,High School,Far,Female,46
8,64,Low,Low,No,5,61,Low,Yes,1,Low,Medium,Public,Positive,0,No,College,Moderate,Female,48
11,62,Low,Medium,No,4,49,Low,No,3,Low,Medium,Private,Negative,3,No,High School,Far,Male,47
12,62,Low,Medium,Yes,5,43,Low,Yes,2,Low,Medium,Private,Neutral,0,No,High School,Near,Male,45
9,49,Medium,Medium,Yes,4,44,Low,No,3,High,High,Public,Negative,1,Yes,College,Moderate,Male,47
6,51,Medium,Low,No,4,48,Low,Yes,3,High,Low,Public,Neutral,1,Yes,College,Near,Female,46
10,59,Low,Medium,No,4,53,Low,Yes,0,Low,Medium,Public,Positive,0,No,College,Far,Female,48
14,51,Medium,Low,No,4,51,Low,Yes,1,Medium,Medium,Public,Neutral,2,No,High School,Moderate,Female,48
10,35,Medium,Low,No,6,56,Medium,Yes,2,Low,Medium,Public,Neutral,0,No,Postgraduate,Near,Female,48
5,45,Medium,Low,No,5,53,Medium,Yes,0,Low,Medium,Private,Neutral,1,No,College,Moderate,Male,45
13,40,Low,Medium,Yes,4,45,Medium,Yes,0,Medium,High,Public,Negative,3,Yes,College,Near,Female,48
8,62,Medium,Low,No,5,47,Medium,No,2,Medium,Medium,Private,Positive,0,No,College,Moderate,Female,47
9,51,Low,Low,Yes,5,54,Medium,Yes,2,High,High,Public,Positive,1,No,High School,Near,Male,46
10,44,Low,Low,No,5,48,Low,No,1,Low,Medium,Public,Negative,2,No,High School,Near,Female,47
14,37,Low,Medium,Yes,4,45,Low,Yes,2,Medium,High,Private,Positive,0,No,High School,Moderate,Female,48
12,41,Medium,Medium,Yes,6,48,Low,Yes,2,Medium,Medium,Public,Neutral,3,No,College,Near,Male,49
11,41,Medium,Low,Yes,4,45,Low,Yes,3,Medium,Low,Public,Neutral,1,No,High School,Far,Female,49
11,36,Medium,Low,No,4,59,Low,Yes,3,Low,Medium,Public,Neutral,3,No,College,Near,Male,49
6,52,Low,Medium,No,5,62,Low,Yes,0,Low,Medium,Public,Neutral,3,Yes,High School,Far,Female,47
12,43,Medium,Low,No,5,54,Low,Yes,1,Medium,Low,Private,Positive,2,No,College,Far,Female,47
9,53,Medium,Medium,Yes,5,61,Low,Yes,0,Low,Medium,Private,Neutral,2,No,High School,Moderate,Female,48
11,50,Medium,Medium,No,5,40,Medium,Yes,2,Medium,Medium,Public,Neutral,2,Yes,College,Near,Female,48
13,60,Medium,Low,Yes,4,51,Low,Yes,2,Medium,Medium,Public,Neutral,0,No,Postgraduate,Moderate,Male,46
6,59,Medium,Low,Yes,4,52,Medium,Yes,2,Medium,Low,Private,Negative,1,No,High School,Moderate,Male,49
6,47,Low,Medium,No,6,61,Low,No,1,Low,Medium,Public,Negative,3,No,High School,Moderate,Male,45
5,50,Medium,Low,No,6,45,Low,Yes,0,Medium,High,Private,Positive,3,No,High School,Near,Male,46
9,51,Low,Low,No,5,43,Low,Yes,3,Low,Low,Public,Negative,3,Yes,College,Near,Female,47
7,58,Medium,Low,Yes,4,61,Low,Yes,1,Low,High,Public,Neutral,2,Yes,College,Far,Male,46
13,49,Low,Low,Yes,5,53,Low,No,3,Low,Medium,Private,Negative,3,No,High School,Moderate,Female,45
5,59,Medium,Medium,Yes,5,53,Medium,No,1,Low,High,Public,Neutral,0,No,College,Far,Female,49
11,50,Low,Medium,No,5,60,Low,No,2,Low,Medium,Private,Neutral,0,No,High School,Near,Male,47
10,63,Low,Low,Yes,4,47,Low,No,3,Medium,Medium,Public,Neutral,0,No,High School,Far,Male,49
13,49,Low,Low,Yes,6,63,Low,Yes,3,Low,Medium,Public,Negative,3,No,College,Moderate,Female,46
14,35,Low,Low,No,4,64,Low,No,2,Low,High,Private,Neutral,2,No,Postgraduate,Moderate,Male,47
11,37,Medium,Medium,No,6,40,Low,Yes,2,Medium,Medium,Public,Negative,0,No,Postgraduate,Far,Male,48
10,53,Low,Low,No,5,44,Medium,Yes,0,Low,High,Private,Neutral,2,No,College,Moderate,Female,48
11,44,Low,Low,Yes,5,59,Low,Yes,1,Medium,Medium,Public,Negative,2,No,High School,Far,Female,49
7,45,Medium,Low,No,6,52,Medium,Yes,0,Low,High,Public,Neutral,3,No,High School,Near,Male,47
9,58,Low,Low,No,4,57,Low,No,2,Low,Medium,Public,Negative,0,No,College,Near,Male,49
7,51,Low,Low,No,6,47,Low,Yes,1,Low,Medium,Public,Negative,0,No,Postgraduate,Near,Female,46
5,41,Low,Low,No,6,48,Low,Yes,1,Medium,High,Public,Neutral,0,No,College,Near,Male,46
6,46,Low,Medium,No,5,60,Low,Yes,1,Low,Low,Public,Positive,1,No,High School,Near,Female,47
14,44,Medium,Medium,No,5,50,Low,Yes,1,Low,Low,Public,Neutral,1,No,College,Near,Female,48
7,49,Low,Low,Yes,5,56,Low,Yes,0,Medium,Medium,Public,Neutral,3,Yes,High School,Moderate,Male,49
7,62,Medium,Medium,Yes,6,46,Low,Yes,0,Medium,Low,Public,Neutral,3,No,High School,Near,Male,46
9,49,Medium,Low,Yes,4,42,Medium,Yes,2,Low,Medium,Public,Negative,0,No,High School,Far,Male,45
5,52,Low,Low,No,4,47,Low,Yes,3,Medium,High,Public,Negative,0,No,High School,Far,Male,47
5,37,Medium,Low,No,4,41,Low,No,0,Low,High,Public,Negative,1,No,High School,Far,Female,45
9,43,Low,Medium,No,6,51,Low,Yes,3,Low,Low,Public,Neutral,3,No,High School,Near,Male,48
11,41,Low,Low,Yes,4,61,Medium,Yes,0,Low,Low,Public,Neutral,3,No,College,Near,Female,48
10,51,Low,Low,No,4,46,Medium,Yes,0,High,Medium,Public,Positive,3,Yes,College,Moderate,Male,49
13,47,Medium,Low,Yes,5,43,Low,Yes,0,Low,Medium,Public,Negative,2,Yes,College,Moderate,Male,49
11,35,Low,Medium,Yes,6,53,Low,Yes,1,Medium,High,Public,Negative,2,No,Postgraduate,Far,Male,46
11,49,Medium,Low,No,5,46,Low,Yes,2,Medium,Medium,Public,Neutral,0,Yes,High School,Far,Female,49
5,37,Low,Medium,No,5,57,Low,Yes,0,Low,Medium,Public,Neutral,0,No,College,Near,Female,47
13,41,Low,Low,No,5,42,Low,Yes,0,Low,Medium,Public,Positive,0,No,College,Near,Female,48
11,64,Low,Low,No,6,51,Medium,No,2,Medium,High,Public,Positive,1,Yes,High School,Far,Female,49
8,44,Low,Low,No,4,60,Medium,Yes,1,Low,Medium,Public,Negative,0,No,High School,Moderate,Female,49
12,36,Low,Low,No,5,45,Low,Yes,2,Low,Medium,Public,Positive,3,No,College,Near,Female,45
14,48,Low,Medium,No,6,58,Low,No,0,High,Low,Public,Neutral,2,No,College,Far,Female,46
9,40,Medium,Low,No,5,49,Medium,Yes,2,Medium,High,Public,Neutral,3,No,College,Moderate,Male,46
8,49,Medium,Medium,No,5,47,Low,No,2,Medium,Medium,Public,Negative,1,No,High School,Near,Female,49
11,57,Medium,Low,Yes,6,40,Medium,No,3,Low,Low,Private,Positive,1,No,High School,Near,Female,45
11,63,Medium,Low,No,5,43,Low,No,2,Medium,Medium,Public,Neutral,0,Yes,College,Far,Male,46
6,58,Low,Low,No,6,46,Low,Yes,2,Low,Medium,Public,Neutral,2,No,College,Far,Female,48
11,57,Low,Low,Yes,6,48,Low,Yes,3,Medium,High,Public,Neutral,0,No,High School,Near,Female,45
5,41,Low,Medium,Yes,5,55,Low,Yes,3,Low,Medium,Public,Neutral,1,No,High School,Far,Male,45
14,39,Low,Low,Yes,5,57,Low,No,1,Low,Low,Public,Negative,1,No,High School,Far,Male,47
9,57,Low,Low,No,5,50,Low,No,1,Low,Medium,Public,Neutral,0,Yes,Postgraduate,Moderate,Male,47
6,60,Low,Medium,No,5,64,Low,No,0,Low,Medium,Public,Negative,2,Yes,High School,Moderate,Male,48
9,55,Low,Low,No,4,47,Medium,No,1,Low,Medium,Private,Neutral,1,No,College,Moderate,Male,45
8,36,Medium,Medium,No,4,49,Low,Yes,2,Low,Low,Public,Positive,2,Yes,High School,Far,Female,48
12,52,Low,Low,No,6,64,Low,Yes,0,Medium,High,Public,Positive,0,No,High School,Moderate,Male,49
8,48,Low,Low,No,6,55,Low,Yes,3,Low,Medium,Public,Negative,0,Yes,College,Near,Male,45
11,64,Low,Medium,No,6,64,Low,Yes,2,Low,Low,Public,Positive,0,No,High School,Moderate,Female,45
8,60,Medium,Low,No,4,52,Medium,Yes,0,Medium,Medium,Private,Negative,2,Yes,High School,Moderate,Female,45
5,64,Low,Low,No,4,50,Low,Yes,3,Low,High,Public,Negative,1,No,College,Far,Male,45
6,52,Low,Medium,Yes,6,45,Medium,No,0,Low,Medium,Private,Positive,3,No,High School,Near,Male,46
7,51,Low,Medium,No,6,53,Medium,Yes,1,High,Medium,Public,Neutral,3,No,High School,Far,Female,48
10,49,Medium,Low,Yes,5,44,Low,No,1,Low,Low,Public,Neutral,1,Yes,High School,Far,Male,45
14,44,Low,Medium,No,5,62,Low,Yes,2,Low,High,Private,Neutral,0,No,College,Near,Female,45
8,46,Medium,Low,No,6,48,Low,Yes,0,Low,Medium,Public,Neutral,1,No,High School,Far,Female,45
7,51,Medium,Low,No,6,64,Low,No,3,High,Low,Public,Neutral,0,No,Postgraduate,Moderate,Female,46
14,62,Low,Medium,Yes,6,55,Low,Yes,1,Medium,Medium,Public,Neutral,3,No,High School,Far,Female,48
14,35,Medium,Low,Yes,4,50,Low,Yes,2,Medium,Medium,Public,Positive,3,Yes,Postgraduate,Far,Male,49
11,52,Low,Low,Yes,4,42,Low,Yes,0,Low,Low,Public,Neutral,3,No,High School,Near,Male,49
12,52,Low,Medium,No,5,53,Low,Yes,3,Medium,High,Public,Positive,2,No,High School,Far,Male,47
14,60,Low,Low,No,4,48,Low,Yes,2,Medium,Medium,Public,Neutral,2,No,College,Near,Female,46
5,45,Low,Low,Yes,5,60,Low,Yes,0,Low,Medium,Public,Positive,3,No,High School,Moderate,Female,48
5,36,Medium,Medium,Yes,4,54,Low,Yes,0,Low,Low,Public,Positive,0,Yes,High School,Near,Female,45
12,64,Medium,Low,No,4,64,Low,No,0,Medium,Medium,Private,Neutral,1,No,High School,Near,Female,45
11,56,Low,Medium,No,5,64,Medium,Yes,1,Low,Medium,Private,Neutral,0,Yes,High School,Near,Female,48
6,45,Medium,Medium,No,4,41,Low,Yes,1,High,High,Public,Neutral,2,No,High School,Moderate,Female,46
5,63,Low,Low,No,5,50,Medium,Yes,0,Low,High,Public,Neutral,3,No,High School,Moderate,Female,47
13,51,Medium,Medium,No,4,59,Low,Yes,1,Medium,Medium,Public,Negative,2,No,High School,Far,Male,47
11,50,Low,Low,No,6,46,Low,Yes,2,Low,Low,Public,Neutral,1,No,High School,Far,Male,49
12,52,Low,Low,Yes,5,55,Low,Yes,2,High,Low,Public,Neutral,3,Yes,College,Near,Female,49
5,53,Low,Low,No,5,60,Medium,Yes,3,Low,Medium,Public,Neutral,3,No,College,Near,Male,46
9,52,Medium,Low,No,4,63,Low,Yes,0,Medium,Medium,Public,Neutral,2,No,High School,Near,Female,47
7,60,Medium,Medium,No,4,54,Medium,Yes,1,Medium,Medium,Public,Positive,2,No,College,Moderate,Male,48
12,54,Low,Medium,No,4,48,Low,Yes,0,High,Low,Public,Neutral,1,No,College,Moderate,Female,47
7,60,Low,Medium,Yes,6,57,Low,Yes,0,Low,High,Public,Negative,2,No,High School,Near,Male,48
11,50,Low,Low,No,5,54,Low,No,1,Medium,Medium,Public,Neutral,2,Yes,College,Far,Male,47
5,48,Low,Medium,Yes,5,64,Medium,No,3,Low,Low,Public,Negative,2,No,High School,Far,Female,48
10,44,Medium,Low,Yes,4,54,Low,Yes,0,High,High,Public,Neutral,1,Yes,High School,Near,Female,47
10,62,Low,Medium,No,4,40,Low,Yes,2,Low,Medium,Public,Neutral,2,No,High School,Far,Female,48
5,58,Low,Low,No,6,59,Low,Yes,2,Medium,High,Public,Positive,3,No,College,Moderate,Male,49
9,51,Medium,Low,No,4,45,Medium,Yes,0,High,Low,Public,Positive,0,Yes,High School,Moderate,Male,46
8,44,Low,Low,No,4,64,Medium,Yes,2,Low,High,Public,Positive,0,No,College,Near,Female,47
12,38,Low,Medium,Yes,5,44,Medium,No,2,Low,Low,Public,Negative,3,No,High School,Moderate,Female,49
14,57,Low,Low,No,4,53,Medium,Yes,0,Low,Low,Public,Neutral,2,No,High School,Far,Male,47
9,50,Low,Medium,Yes,4,61,Low,Yes,3,Low,Low,Private,Positive,1,Yes,High School,Far,Male,48
11,54,Low,Low,Yes,6,64,Low,Yes,2,Medium,Low,Public,Negative,1,No,High School,Moderate,Female,46
14,56,Medium,Medium,No,4,50,Medium,Yes,3,Medium,High,Public,Negative,0,Yes,High School,Near,Male,46
10,56,Low,Low,No,5,44,Low,Yes,2,Low,Low,Public,Neutral,3,No,High School,Far,Female,47
5,40,Low,Low,Yes,6,63,Low,Yes,2,Low,Low,Public,Positive,2,Yes,College,Far,Female,45
5,49,Medium,Medium,No,4,51,Low,No,1,Low,Medium,Private,Neutral,2,No,High School,Moderate,Female,46
9,45,Low,Low,No,5,63,Low,Yes,3,Medium,Medium,Public,Neutral,0,No,College,Far,Male,48
8,56,Medium,Low,No,6,49,Low,Yes,3,Low,Medium,Public,Positive,0,No,College,Far,Male,47
5,53,Medium,Low,No,4,49,Low,No,1,Low,Medium,Public,Neutral,3,No,College,Moderate,Male,46
5,56,Low,Medium,Yes,6,40,Low,Yes,2,Low,Medium,Public,Negative,1,No,College,Moderate,Male,46
7,50,Medium,Medium,No,4,55,Medium,Yes,2,Medium,Low,Public,Neutral,0,Yes,Postgraduate,Far,Female,48
7,62,Low,Medium,Yes,5,60,Medium,Yes,1,Low,Medium,Public,Neutral,3,No,College,Near,Female,45
5,47,Medium,Low,No,6,62,Medium,No,1,Low,Medium,Private,Positive,2,Yes,High School,Near,Female,47
12,44,Low,Medium,Yes,6,49,Low,No,3,Medium,Low,Public,Positive,2,No,College,Far,Female,46
6,53,Medium,Low,No,4,51,Low,Yes,2,Medium,Low,Public,Neutral,1,Yes,High School,Near,Male,45
11,57,Medium,Low,No,6,60,Low,Yes,0,Low,High,Public,Negative,2,No,College,Moderate,Male,48
5,58,Medium,Low,Yes,5,55,Low,No,2,Low,Medium,Public,Negative,3,Yes,High School,Near,Female,49
6,62,Low,Medium,Yes,5,58,Medium,No,2,Low,Medium,Public,Negative,1,Yes,High School,Far,Female,49
7,52,Low,Medium,No,4,51,Low,Yes,1,Medium,Medium,Private,Negative,3,No,High School,Moderate,Male,47
6,35,Medium,Low,No,4,50,Low,Yes,2,Low,High,Private,Neutral,2,No,College,Near,Male,49
